tax:product_type,sku,post_title,post_status,visibility,tax_status,tax_class,stock_status,backorders,weight,length,width,height,regular_price,tax:product_cat,tax:product_shipping_class,parent_sku,upsell_skus,crosssell_skus,menu_order,Attribute 1 Name,Attribute 1 Value(s),Attribute 1 Data,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value(s),Attribute 2 Data,Attribute 2 Global,Attribute 3 Name,Attribute 3 Value(s),Attribute 3 Data,Attribute 3 Global,Attribute 4 Name,Attribute 4 Value(s),Attribute 4 Data,Attribute 4 Global,Attribute 5 Name,Attribute 5 Value(s),Attribute 5 Data,Attribute 5 Global
variation,TT-21-AMHADE-30ML,,publish,hidden,taxable,,instock,,0.01,,,,75.00,,,TT-21-AMHADE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-AMHADE-60ML,,publish,hidden,taxable,,instock,,0.02,,,,120.00,,,TT-21-AMHADE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-AMHADE,Amarillo Hansa Deep,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-21-AMHALI-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,2905.00,,,TT-21-AMHALI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-21-AMHALI-30ML,,publish,hidden,taxable,,instock,,0.01,,,,75.00,,,TT-21-AMHALI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-AMHALI-60ML,,publish,hidden,taxable,,instock,,0.02,,,,120.00,,,TT-21-AMHALI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-AMHALI,Amarillo Hansa Light,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-21-AMHAME-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,2905.00,,,TT-21-AMHAME,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-21-AMHAME-30ML,,publish,hidden,taxable,,instock,,0.01,,,,75.00,,,TT-21-AMHAME,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-AMHAME-60ML,,publish,hidden,taxable,,instock,,0.02,,,,120.00,,,TT-21-AMHAME,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-AMHAME,Amarillo Hansa Medio,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-21-AMAIND-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,,,,TT-21-AMAIND,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-21-AMAIND-30ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-21-AMAIND,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-AMAIND-60ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-21-AMAIND,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-AMAIND,Amarillo Indio,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-21-AMINCL-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,2550.00,,,TT-21-AMINCL,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-21-AMINCL-30ML,,publish,hidden,taxable,,instock,,0.02,,,,125.00,,,TT-21-AMINCL,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-AMINCL-60ML,,publish,hidden,taxable,,instock,,0.05,,,,200.00,,,TT-21-AMINCL,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-AMINCL,Amarillo Indio Claro,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-21-AMANAP-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,9870.00,,,TT-21-AMANAP,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-21-AMANAP-30ML,,publish,hidden,taxable,,instock,,0.02,,,,430.00,,,TT-21-AMANAP,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-AMANAP-60ML,,publish,hidden,taxable,,instock,,0.05,,,,690.00,,,TT-21-AMANAP,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-AMANAP,Amarillo Nápoles,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-21-AMNALU-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,9710.00,,,TT-21-AMNALU,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-21-AMNALU-30ML,,publish,hidden,taxable,,instock,,0.06,,,,1015.00,,,TT-21-AMNALU,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-AMNALU-60ML,,publish,hidden,taxable,,instock,,0.11,,,,1640.00,,,TT-21-AMNALU,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-AMNALU,Amarillo Nápoles Luminoso,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-21-ANCOXI-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1710.00,,,TT-21-ANCOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-21-ANCOXI-30ML,,publish,hidden,taxable,,instock,,0.02,,,,70.00,,,TT-21-ANCOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-21-ANCOXI-60ML,,publish,hidden,taxable,,instock,,0.04,,,,110.00,,,TT-21-ANCOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-21-ANCOXI,Amarillo Naranja Claro Óxido,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Pigmentos Amarillos,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-ACLOXI-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,800.00,,,TT-22-ACLOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-ACLOXI-30ML,,publish,hidden,taxable,,instock,,0.02,,,,40.00,,,TT-22-ACLOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-ACLOXI-60ML,,publish,hidden,taxable,,instock,,0.04,,,,65.00,,,TT-22-ACLOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-ACLOXI,Amarillo Claro Limón Óxido,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-AMLIOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,800.00,,,TT-22-AMLIOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-AMLIOX-30ML,,publish,hidden,taxable,,instock,,0.02,,,,40.00,,,TT-22-AMLIOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-AMLIOX-60ML,,publish,hidden,taxable,,instock,,0.04,,,,65.00,,,TT-22-AMLIOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-AMLIOX,Amarillo Limón Óxido,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-AMNAOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,800.00,,,TT-22-AMNAOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-AMNAOX-30ML,,publish,hidden,taxable,,instock,,0.02,,,,40.00,,,TT-22-AMNAOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-AMNAOX-60ML,,publish,hidden,taxable,,instock,,0.04,,,,65.00,,,TT-22-AMNAOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-AMNAOX,Amarillo Naranja Óxido,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-DAGOOX-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1860.00,,,TT-22-DAGOOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-DAGOOX-30ML,,publish,hidden,taxable,,instock,,0.01,,,,60.00,,,TT-22-DAGOOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-DAGOOX-60ML,,publish,hidden,taxable,,instock,,0.03,,,,95.00,,,TT-22-DAGOOX,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-DAGOOX,Dark Golden Oxide,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-FAOCGE-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,2600.00,,,TT-22-FAOCGE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-FAOCGE-30ML,,publish,hidden,taxable,,instock,,0.03,,,,150.00,,,TT-22-FAOCGE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-FAOCGE-60ML,,publish,hidden,taxable,,instock,,0.06,,,,255.00,,,TT-22-FAOCGE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-FAOCGE,Fawn Ochre German,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-FROCHA-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,,,,TT-22-FROCHA,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-FROCHA-30ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-22-FROCHA,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-FROCHA-60ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-22-FROCHA,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-FROCHA,French Ochre Havane,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-FOILIT-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,,,,TT-22-FOILIT,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-FOILIT-30ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-22-FOILIT,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-FOILIT-60ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-22-FOILIT,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-FOILIT,French Ochre Ifles Lite,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-FROCOR-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,2600.00,,,TT-22-FROCOR,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-FROCOR-30ML,,publish,hidden,taxable,,instock,,0.03,,,,155.00,,,TT-22-FROCOR,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-FROCOR-60ML,,publish,hidden,taxable,,instock,,0.06,,,,250.00,,,TT-22-FROCOR,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-FROCOR,French Ochre Orange,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-GOLOXI-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1555.00,,,TT-22-GOLOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-GOLOXI-30ML,,publish,hidden,taxable,,instock,,0.02,,,,60.00,,,TT-22-GOLOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-GOLOXI-60ML,,publish,hidden,taxable,,instock,,0.03,,,,95.00,,,TT-22-GOLOXI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-GOLOXI,Golden Oxide,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-GOSILI-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1490.00,,,TT-22-GOSILI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-GOSILI-30ML,,publish,hidden,taxable,,instock,,0.02,,,,70.00,,,TT-22-GOSILI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-GOSILI-60ML,,publish,hidden,taxable,,instock,,0.04,,,,110.00,,,TT-22-GOSILI,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-GOSILI,Golden Sienna Light,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-ITGOOC-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1490.00,,,TT-22-ITGOOC,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-ITGOOC-30ML,,publish,hidden,taxable,,instock,,0.03,,,,95.00,,,TT-22-ITGOOC,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-ITGOOC-60ML,,publish,hidden,taxable,,instock,,0.06,,,,150.00,,,TT-22-ITGOOC,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-ITGOOC,Italian Gold Ochre,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-LEMOCH-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1520.00,,,TT-22-LEMOCH,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-LEMOCH-30ML,,publish,hidden,taxable,,instock,,0.04,,,,115.00,,,TT-22-LEMOCH,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-LEMOCH-60ML,,publish,hidden,taxable,,instock,,0.07,,,,185.00,,,TT-22-LEMOCH,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-LEMOCH,Lemon Ochre,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-OCHDOR-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1530.00,,,TT-22-OCHDOR,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-OCHDOR-30ML,,publish,hidden,taxable,,instock,,0.03,,,,105.00,,,TT-22-OCHDOR,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-OCHDOR-60ML,,publish,hidden,taxable,,instock,,0.07,,,,170.00,,,TT-22-OCHDOR,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-OCHDOR,Ochre Dorado,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-OCJACL-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,2630.00,,,TT-22-OCJACL,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-OCJACL-30ML,,publish,hidden,taxable,,instock,,0.02,,,,95.00,,,TT-22-OCJACL,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-OCJACL-60ML,,publish,hidden,taxable,,instock,,0.03,,,,150.00,,,TT-22-OCJACL,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-OCJACL,Ochre Jaune Clair,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-OCJAFO-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,1620.00,,,TT-22-OCJAFO,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-OCJAFO-30ML,,publish,hidden,taxable,,instock,,0.02,,,,70.00,,,TT-22-OCJAFO,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-OCJAFO-60ML,,publish,hidden,taxable,,instock,,0.04,,,,110.00,,,TT-22-OCJAFO,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-OCJAFO,Ochre Jaune Foncé,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-POGOOC-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,,,,TT-22-POGOOC,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-POGOOC-30ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-22-POGOOC,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-POGOOC-60ML,,publish,hidden,taxable,,outofstock,,,,,,,,,TT-22-POGOOC,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-POGOOC,Polish Gold Ochre,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
variation,TT-22-RAWSIE-1KG,,publish,hidden,taxable,,outofstock,,1.00,,,,2650.00,,,TT-22-RAWSIE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,1 Kg,0|1|1,0,,,,
variation,TT-22-RAWSIE-30ML,,publish,hidden,taxable,,instock,,0.01,,,,80.00,,,TT-22-RAWSIE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,30 ml,0|1|1,0,,,,
variation,TT-22-RAWSIE-60ML,,publish,hidden,taxable,,instock,,0.02,,,,130.00,,,TT-22-RAWSIE,,,,F_ClaveProdServ,12171600,0|0|0,0,F_Unidad,Pieza,0|0|0,0,F_ClaveUnidad,H87,0|0|0,0,Presentación,60 ml,0|1|1,0,,,,
variable,TT-22-RAWSIE,Raw Sienna,publish,visible,taxable,,,,,,,,,Pigmentos > Amarillos > Óxidos - Ochres - Siennas y Tierras,,,,,,,,,,,,,,,,,,,,,,,,,
